site,region,scenario,year,water_year_type,flow_metric,current_value,reference_value,watercon_value,deltaH_cur_ref,deltaH_watercon_ref
205010,Aliso,"NA",2005,Wet,DS_Dur_WS,144,NA,140,NA,NA
205010,Aliso,"NA",2005,Wet,DS_Tim,228,158,228,70,70
205010,Aliso,"NA",2005,Wet,DS_Mag_50,0.2838,NA,0.2232,NA,NA
205010,Aliso,"NA",2005,Wet,DS_Mag_90,0.32401,NA,0.25232,NA,NA
205010,Aliso,"NA",2005,Wet,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2005,Wet,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2005,Wet,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2005,Wet,SP_ROC,0.0444173583876162,0.0133786843535947,0.0162909172788426,0.0310386740340215,0.0029122329252479
205010,Aliso,"NA",2005,Wet,SP_Dur,81,11,81,70,70
205010,Aliso,"NA",2005,Wet,SP_Mag,66.4139,35.7336,66.1291,30.680299999999995,30.39549999999999
205010,Aliso,"NA",2005,Wet,SP_Tim,147,147,147,0,0
205010,Aliso,"NA",2005,Wet,Wet_BFL_Dur,138,66,138,72,72
205010,Aliso,"NA",2005,Wet,Wet_BFL_Mag_10,0.23257,0.1737,0.16572,0.058870000000000006,-0.007979999999999987
205010,Aliso,"NA",2005,Wet,Wet_BFL_Mag_50,0.40805,0.33765,0.3378,0.07040000000000002,1.4999999999998348e-4
205010,Aliso,"NA",2005,Wet,Wet_Tim,9,81,9,-72,-72
205010,Aliso,"NA",2005,Wet,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2005,Wet,Peak_Tim_2,121.5,98,121.5,23.5,23.5
205010,Aliso,"NA",2005,Wet,Peak_Tim_5,NA,141,NA,NA,NA
205010,Aliso,"NA",2005,Wet,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2005,Wet,Peak_Dur_2,4,39,4,-35,-35
205010,Aliso,"NA",2005,Wet,Peak_Dur_5,NA,4,NA,NA,NA
205010,Aliso,"NA",2005,Wet,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2005,Wet,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2005,Wet,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2005,Wet,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2005,Wet,Peak_Fre_2,4,7,4,-3,-3
205010,Aliso,"NA",2005,Wet,Peak_Fre_5,NA,3,NA,NA,NA
205010,Aliso,"NA",2006,Dry,DS_Dur_WS,158,NA,161,NA,NA
205010,Aliso,"NA",2006,Dry,DS_Tim,246,NA,243,NA,NA
205010,Aliso,"NA",2006,Dry,DS_Mag_50,0.25165,NA,0.1937,NA,NA
205010,Aliso,"NA",2006,Dry,DS_Mag_90,0.28432,NA,0.2206,NA,NA
205010,Aliso,"NA",2006,Dry,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,SP_ROC,0.0530705098251396,NA,0.020132866328244,NA,NA
205010,Aliso,"NA",2006,Dry,SP_Dur,57,NA,54,NA,NA
205010,Aliso,"NA",2006,Dry,SP_Mag,24.3736,NA,23.5091,NA,NA
205010,Aliso,"NA",2006,Dry,SP_Tim,189,NA,189,NA,NA
205010,Aliso,"NA",2006,Dry,Wet_BFL_Dur,183,NA,187,NA,NA
205010,Aliso,"NA",2006,Dry,Wet_BFL_Mag_10,0.26028,NA,0.19274,NA,NA
205010,Aliso,"NA",2006,Dry,Wet_BFL_Mag_50,0.3119,NA,0.251,NA,NA
205010,Aliso,"NA",2006,Dry,Wet_Tim,6,NA,2,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2006,Dry,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2006,Dry,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2006,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2006,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,DS_Dur_WS,188,NA,188,NA,NA
205010,Aliso,"NA",2007,Dry,DS_Tim,226,NA,226,NA,NA
205010,Aliso,"NA",2007,Dry,DS_Mag_50,0.21735,NA,0.16435,NA,NA
205010,Aliso,"NA",2007,Dry,DS_Mag_90,0.23961,NA,0.18238,NA,NA
205010,Aliso,"NA",2007,Dry,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,SP_ROC,0.0847678073569202,NA,0.0841839333698406,NA,NA
205010,Aliso,"NA",2007,Dry,SP_Dur,11,NA,11,NA,NA
205010,Aliso,"NA",2007,Dry,SP_Mag,0.2724,NA,0.204,NA,NA
205010,Aliso,"NA",2007,Dry,SP_Tim,215,NA,215,NA,NA
205010,Aliso,"NA",2007,Dry,Wet_BFL_Dur,177,NA,177,NA,NA
205010,Aliso,"NA",2007,Dry,Wet_BFL_Mag_10,0.23318,NA,0.169,NA,NA
205010,Aliso,"NA",2007,Dry,Wet_BFL_Mag_50,0.2642,NA,0.2061,NA,NA
205010,Aliso,"NA",2007,Dry,Wet_Tim,38,NA,38,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2007,Dry,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2007,Dry,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2007,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2007,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,DS_Dur_WS,255,NA,255,NA,NA
205010,Aliso,"NA",2008,Dry,DS_Tim,158,324,158,-166,-166
205010,Aliso,"NA",2008,Dry,DS_Mag_50,0.2238,NA,0.1676,NA,NA
205010,Aliso,"NA",2008,Dry,DS_Mag_90,0.31472,NA,0.24437999999999999,NA,NA
205010,Aliso,"NA",2008,Dry,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,SP_ROC,5.89276470410973e-4,8.8378276205737e-4,0.00106990014265323,-2.9450629164639696e-4,1.8611738059586013e-4
205010,Aliso,"NA",2008,Dry,SP_Dur,8,176,8,-168,-168
205010,Aliso,"NA",2008,Dry,SP_Mag,8.1679,0.341,8.0266,7.826899999999999,7.6856
205010,Aliso,"NA",2008,Dry,SP_Tim,150,148,150,2,2
205010,Aliso,"NA",2008,Dry,Wet_BFL_Dur,102,NA,102,NA,NA
205010,Aliso,"NA",2008,Dry,Wet_BFL_Mag_10,0.21221,NA,0.14662,NA,NA
205010,Aliso,"NA",2008,Dry,Wet_BFL_Mag_50,0.2819,NA,0.22115,NA,NA
205010,Aliso,"NA",2008,Dry,Wet_Tim,48,NA,48,NA,NA
205010,Aliso,"NA",2008,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,Peak_Tim_2,96,107.5,96,-11.5,-11.5
205010,Aliso,"NA",2008,Dry,Peak_Tim_5,96,NA,96,NA,NA
205010,Aliso,"NA",2008,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,Peak_Dur_2,1,2,1,-1,-1
205010,Aliso,"NA",2008,Dry,Peak_Dur_5,1,NA,1,NA,NA
205010,Aliso,"NA",2008,Dry,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2008,Dry,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2008,Dry,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2008,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2008,Dry,Peak_Fre_2,1,2,1,-1,-1
205010,Aliso,"NA",2008,Dry,Peak_Fre_5,1,NA,1,NA,NA
205010,Aliso,"NA",2009,Dry,DS_Dur_WS,272,NA,272,NA,NA
205010,Aliso,"NA",2009,Dry,DS_Tim,155,NA,155,NA,NA
205010,Aliso,"NA",2009,Dry,DS_Mag_50,0.22515,NA,0.1698,NA,NA
205010,Aliso,"NA",2009,Dry,DS_Mag_90,0.32361,NA,0.24814,NA,NA
205010,Aliso,"NA",2009,Dry,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,SP_ROC,0.0127840909090909,NA,0.0134901418194397,NA,NA
205010,Aliso,"NA",2009,Dry,SP_Dur,13,NA,13,NA,NA
205010,Aliso,"NA",2009,Dry,SP_Mag,22.7406,NA,22.5311,NA,NA
205010,Aliso,"NA",2009,Dry,SP_Tim,142,NA,142,NA,NA
205010,Aliso,"NA",2009,Dry,Wet_BFL_Dur,95,NA,95,NA,NA
205010,Aliso,"NA",2009,Dry,Wet_BFL_Mag_10,0.21298,NA,0.158,NA,NA
205010,Aliso,"NA",2009,Dry,Wet_BFL_Mag_50,0.2709,NA,0.2126,NA,NA
205010,Aliso,"NA",2009,Dry,Wet_Tim,47,NA,47,NA,NA
205010,Aliso,"NA",2009,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,Peak_Tim_2,75,138,75,-63,-63
205010,Aliso,"NA",2009,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,Peak_Dur_2,1,2,1,-1,-1
205010,Aliso,"NA",2009,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2009,Dry,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2009,Dry,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2009,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2009,Dry,Peak_Fre_2,1,1,1,0,0
205010,Aliso,"NA",2009,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2010,Moderate,DS_Dur_WS,228,263,230,-35,-33
205010,Aliso,"NA",2010,Moderate,DS_Tim,206,171,204,35,33
205010,Aliso,"NA",2010,Moderate,DS_Mag_50,0.23135,0.1085,0.173,0.12285,0.06449999999999999
205010,Aliso,"NA",2010,Moderate,DS_Mag_90,0.27969,0.12094,0.20394,0.15875,0.083
205010,Aliso,"NA",2010,Moderate,FA_Dur,5,NA,5,NA,NA
205010,Aliso,"NA",2010,Moderate,FA_Mag,2.01958119831644,NA,1.9714908466045,NA,NA
205010,Aliso,"NA",2010,Moderate,FA_Tim,13,NA,13,NA,NA
205010,Aliso,"NA",2010,Moderate,SP_ROC,0.0516556291390729,0.00731452455590379,0.0189475374621485,0.04434110458316911,0.01163301290624471
205010,Aliso,"NA",2010,Moderate,SP_Dur,74,39,72,35,33
205010,Aliso,"NA",2010,Moderate,SP_Mag,35.0934,4.3722,34.5429,30.721200000000003,30.170700000000004
205010,Aliso,"NA",2010,Moderate,SP_Tim,132,132,132,0,0
205010,Aliso,"NA",2010,Moderate,Wet_BFL_Dur,71,35,71,36,36
205010,Aliso,"NA",2010,Moderate,Wet_BFL_Mag_10,0.2304,0.11512,0.1629,0.11528,0.04777999999999999
205010,Aliso,"NA",2010,Moderate,Wet_BFL_Mag_50,0.24,0.168,0.1818,0.07199999999999998,0.013799999999999979
205010,Aliso,"NA",2010,Moderate,Wet_Tim,61,97,61,-36,-36
205010,Aliso,"NA",2010,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2010,Moderate,Peak_Tim_2,110,119.5,110,-9.5,-9.5
205010,Aliso,"NA",2010,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2010,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2010,Moderate,Peak_Dur_2,2,6,2,-4,-4
205010,Aliso,"NA",2010,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2010,Moderate,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2010,Moderate,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2010,Moderate,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2010,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2010,Moderate,Peak_Fre_2,1,2,1,-1,-1
205010,Aliso,"NA",2010,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2011,Wet,DS_Dur_WS,NA,NA,NA,NA,NA
205010,Aliso,"NA",2011,Wet,DS_Tim,187,200,187,-13,-13
205010,Aliso,"NA",2011,Wet,DS_Mag_50,NA,NA,NA,NA,NA
205010,Aliso,"NA",2011,Wet,DS_Mag_90,NA,NA,NA,NA,NA
205010,Aliso,"NA",2011,Wet,FA_Dur,1,NA,1,NA,NA
205010,Aliso,"NA",2011,Wet,FA_Mag,31.553052206783,NA,31.0324339874748,NA,NA
205010,Aliso,"NA",2011,Wet,FA_Tim,18,NA,18,NA,NA
205010,Aliso,"NA",2011,Wet,SP_ROC,0.00970425138632171,0.0102111924013186,0.0100817927723813,-5.069410149968912e-4,-1.2939962893730034e-4
205010,Aliso,"NA",2011,Wet,SP_Dur,101,114,101,-13,-13
205010,Aliso,"NA",2011,Wet,SP_Mag,160.9354,97.6241,160.222,63.31129999999999,62.59790000000001
205010,Aliso,"NA",2011,Wet,SP_Tim,86,86,86,0,0
205010,Aliso,"NA",2011,Wet,Wet_BFL_Dur,18,18,18,0,0
205010,Aliso,"NA",2011,Wet,Wet_BFL_Mag_10,0.23231,0.1119,0.17464,0.12040999999999999,0.06273999999999999
205010,Aliso,"NA",2011,Wet,Wet_BFL_Mag_50,1.1365,0.1186,1.05505,1.0179,0.93645
205010,Aliso,"NA",2011,Wet,Wet_Tim,68,68,68,0,0
205010,Aliso,"NA",2011,Wet,Peak_Tim_10,82,82,82,0,0
205010,Aliso,"NA",2011,Wet,Peak_Tim_2,79,94,79,-15,-15
205010,Aliso,"NA",2011,Wet,Peak_Tim_5,81,82,81,-1,-1
205010,Aliso,"NA",2011,Wet,Peak_Dur_10,1,1,1,0,0
205010,Aliso,"NA",2011,Wet,Peak_Dur_2,4,22,4,-18,-18
205010,Aliso,"NA",2011,Wet,Peak_Dur_5,2,1,2,1,1
205010,Aliso,"NA",2011,Wet,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2011,Wet,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2011,Wet,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2011,Wet,Peak_Fre_10,1,1,1,0,0
205010,Aliso,"NA",2011,Wet,Peak_Fre_2,1,5,1,-4,-4
205010,Aliso,"NA",2011,Wet,Peak_Fre_5,2,1,2,1,1
205010,Aliso,"NA",2012,Moderate,DS_Dur_WS,95,NA,94,NA,NA
205010,Aliso,"NA",2012,Moderate,DS_Tim,321,NA,322,NA,NA
205010,Aliso,"NA",2012,Moderate,DS_Mag_50,0.2198,NA,0.1637,NA,NA
205010,Aliso,"NA",2012,Moderate,DS_Mag_90,0.25352,NA,0.18736,NA,NA
205010,Aliso,"NA",2012,Moderate,FA_Dur,2,NA,2,NA,NA
205010,Aliso,"NA",2012,Moderate,FA_Mag,13.7955508527298,NA,13.6023093699021,NA,NA
205010,Aliso,"NA",2012,Moderate,FA_Tim,4,NA,4,NA,NA
205010,Aliso,"NA",2012,Moderate,SP_ROC,0.0400307929176288,NA,0.0370780298837853,NA,NA
205010,Aliso,"NA",2012,Moderate,SP_Dur,122,NA,123,NA,NA
205010,Aliso,"NA",2012,Moderate,SP_Mag,6.4538,NA,6.2805,NA,NA
205010,Aliso,"NA",2012,Moderate,SP_Tim,199,NA,199,NA,NA
205010,Aliso,"NA",2012,Moderate,Wet_BFL_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Wet_BFL_Mag_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Wet_BFL_Mag_50,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Wet_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Tim_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Dur_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2012,Moderate,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2012,Moderate,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2012,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Fre_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2012,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,DS_Dur_WS,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,DS_Tim,233,NA,233,NA,NA
205010,Aliso,"NA",2013,Dry,DS_Mag_50,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,DS_Mag_90,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,SP_ROC,0.0579765062523684,NA,0.0269687162891047,NA,NA
205010,Aliso,"NA",2013,Dry,SP_Dur,11,NA,11,NA,NA
205010,Aliso,"NA",2013,Dry,SP_Mag,7.4162,NA,7.3141,NA,NA
205010,Aliso,"NA",2013,Dry,SP_Tim,222,NA,222,NA,NA
205010,Aliso,"NA",2013,Dry,Wet_BFL_Dur,172,NA,172,NA,NA
205010,Aliso,"NA",2013,Dry,Wet_BFL_Mag_10,0.21428,NA,0.15252,NA,NA
205010,Aliso,"NA",2013,Dry,Wet_BFL_Mag_50,0.2602,NA,0.1985,NA,NA
205010,Aliso,"NA",2013,Dry,Wet_Tim,50,NA,50,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Tim_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Dur_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2013,Dry,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2013,Dry,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2013,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Fre_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2013,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,DS_Dur_WS,162,NA,162,NA,NA
205010,Aliso,"NA",2014,Dry,DS_Tim,224,NA,224,NA,NA
205010,Aliso,"NA",2014,Dry,DS_Mag_50,0.19845,NA,0.14205,NA,NA
205010,Aliso,"NA",2014,Dry,DS_Mag_90,0.22248,NA,0.16127,NA,NA
205010,Aliso,"NA",2014,Dry,FA_Dur,4,NA,4,NA,NA
205010,Aliso,"NA",2014,Dry,FA_Mag,12.6034083389604,NA,12.537712407657,NA,NA
205010,Aliso,"NA",2014,Dry,FA_Tim,8,NA,8,NA,NA
205010,Aliso,"NA",2014,Dry,SP_ROC,0.0604026845637585,NA,0.0403354460949772,NA,NA
205010,Aliso,"NA",2014,Dry,SP_Dur,70,NA,70,NA,NA
205010,Aliso,"NA",2014,Dry,SP_Mag,50.1395,NA,48.7553,NA,NA
205010,Aliso,"NA",2014,Dry,SP_Tim,154,NA,154,NA,NA
205010,Aliso,"NA",2014,Dry,Wet_BFL_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Wet_BFL_Mag_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Wet_BFL_Mag_50,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Wet_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Tim_2,150,NA,150,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Dur_2,1,NA,1,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2014,Dry,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2014,Dry,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2014,Dry,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Fre_2,1,NA,1,NA,NA
205010,Aliso,"NA",2014,Dry,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,DS_Dur_WS,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,DS_Tim,309,NA,310,NA,NA
205010,Aliso,"NA",2015,Moderate,DS_Mag_50,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,DS_Mag_90,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,FA_Dur,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,FA_Mag,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,FA_Tim,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,SP_ROC,0.0726227795193312,NA,0.106516290726817,NA,NA
205010,Aliso,"NA",2015,Moderate,SP_Dur,79,NA,80,NA,NA
205010,Aliso,"NA",2015,Moderate,SP_Mag,14.4968,NA,14.3772,NA,NA
205010,Aliso,"NA",2015,Moderate,SP_Tim,230,NA,230,NA,NA
205010,Aliso,"NA",2015,Moderate,Wet_BFL_Dur,210,NA,210,NA,NA
205010,Aliso,"NA",2015,Moderate,Wet_BFL_Mag_10,0.15397,NA,0.10859,NA,NA
205010,Aliso,"NA",2015,Moderate,Wet_BFL_Mag_50,0.21865,NA,0.1569,NA,NA
205010,Aliso,"NA",2015,Moderate,Wet_Tim,20,NA,20,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Tim_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Dur_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_10,108.63814,48.08418,107.13568,60.553960000000004,59.05149999999999
205010,Aliso,"NA",2015,Moderate,Peak_2,46.7116,0.5382,45.1811,46.173399999999994,44.6429
205010,Aliso,"NA",2015,Moderate,Peak_5,83.60156,20.98252,82.98804,62.619040000000005,62.00552
205010,Aliso,"NA",2015,Moderate,Peak_Fre_10,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Fre_2,NA,NA,NA,NA,NA
205010,Aliso,"NA",2015,Moderate,Peak_Fre_5,NA,NA,NA,NA,NA
205010,Aliso,"NA",2016,Dry,DS_Dur_WS,244,NA,262,NA,NA
205010,Aliso,"NA",2016,Dry,DS_Tim,192,NA,174,NA,NA
205010,Aliso,"NA",2016,Dry,DS_Mag_50,0.17985,NA,0.122,NA,NA
205010,Aliso,"NA",2016,Dry,DS_Mag_90,0.21644,NA,0.15783,NA,NA
205010,Aliso,"NA",2016,Dry,FA_Dur,2,NA,2,NA,NA
205010,Aliso,"NA",2016,Dry,FA_Mag,4.89299762507335,NA,4.73504985280301,NA,NA
205010,Aliso,"NA",2016,Dry,FA_Tim,4,NA,4,NA,NA
